Approved symbol	Ensembl gene ID
CTCFL	ENSG00000124092
CTDP1	ENSG00000060069
CTDSP2	ENSG00000175215
CTDSPL	ENSG00000144677
CTDSPL2	ENSG00000137770
CTF1	ENSG00000150281
CTF2P	ENSG00000230447
CTH	ENSG00000116761
CTHRC1	ENSG00000164932
CTIF	ENSG00000134030
CTLA4	ENSG00000163599
CTNNA1	ENSG00000044115
CTNNA1P1	ENSG00000249026
CTNNA2	ENSG00000066032
CTNNA3	ENSG00000183230
CTNNAL1	ENSG00000119326
CTNNB1	ENSG00000168036
CTNNBIP1	ENSG00000178585
CTNNBL1	ENSG00000132792
CTNND1	ENSG00000198561
CTNND2	ENSG00000169862
CTNS	ENSG00000040531
CTPS1	ENSG00000171793
CTR9	ENSG00000198730
CTRB1	ENSG00000168925
CTRB2	ENSG00000168928
CTRC	ENSG00000162438
CTRL	ENSG00000141086
CTSA	ENSG00000064601
CTSB	ENSG00000164733
CTSC	ENSG00000109861
CTSD	ENSG00000117984
CTSF	ENSG00000174080
CTSG	ENSG00000100448
CTSH	ENSG00000103811
CTSK	ENSG00000143387
CTSL	ENSG00000135047
CTSL3P	ENSG00000188029
CTSLP8	ENSG00000234575
CTSO	ENSG00000256043
CTSS	ENSG00000163131
CTSV	ENSG00000136943
CTSW	ENSG00000172543
CTTN	ENSG00000085733
CTTNBP2	ENSG00000077063
CTTNBP2NL	ENSG00000143079
CTU1	ENSG00000142544
CTXN2	ENSG00000233932
CTXN3	ENSG00000205279
CTXND1	ENSG00000259417
CTXND2	ENSG00000283324
CUBN	ENSG00000107611
CUBNP1	ENSG00000231009
CUBNP2	ENSG00000234993
CUBNP3	ENSG00000235690
CUEDC1	ENSG00000180891
CUEDC2	ENSG00000107874
CUL1	ENSG00000055130
CUL1P1	ENSG00000251032
CUL2	ENSG00000108094
CUL3	ENSG00000036257
CUL4A	ENSG00000139842
CUL4AP1	ENSG00000248139
CUL5	ENSG00000166266
CUL7	ENSG00000044090
CUL9	ENSG00000112659
CUTA	ENSG00000112514
CUTALP	ENSG00000226752
CUTC	ENSG00000119929
CUX1	ENSG00000257923
CUX2	ENSG00000111249
CUZD1	ENSG00000138161
CWC15	ENSG00000150316
CWC22	ENSG00000163510
CWC25	ENSG00000273559
CWC27	ENSG00000153015
CWF19L1	ENSG00000095485
CWF19L2	ENSG00000152404
CWH43	ENSG00000109182
CX3CR1	ENSG00000168329
CXADR	ENSG00000154639
CXCL1	ENSG00000163739
CXCL2	ENSG00000081041
CXCL3	ENSG00000163734
CXCL5	ENSG00000163735
CXCL6	ENSG00000124875
CXCL8	ENSG00000169429
CXCL9	ENSG00000138755
CXCL10	ENSG00000169245
CXCL11	ENSG00000169248
CXCL12	ENSG00000107562
CXCL13	ENSG00000156234
CXCL14	ENSG00000145824
CXCL17	ENSG00000189377
CXCR1	ENSG00000163464
CXCR2	ENSG00000180871
CXCR5	ENSG00000160683
CXCR6	ENSG00000172215
CXXC1	ENSG00000154832
CXXC4	ENSG00000168772
CXXC4-AS1	ENSG00000245384
CXXC5	ENSG00000171604
CXXC5-AS1	ENSG00000250635
CYB5A	ENSG00000166347
CYB5B	ENSG00000103018
CYB5D1	ENSG00000182224
CYB5D2	ENSG00000167740
CYB5R1	ENSG00000159348
CYB5R2	ENSG00000166394
CYB5R3	ENSG00000100243
CYB5R4	ENSG00000065615
CYB5RL	ENSG00000215883
CYB561	ENSG00000008283
CYB561A3	ENSG00000162144
CYB561D1	ENSG00000174151
CYB561D2	ENSG00000114395
CYBRD1	ENSG00000071967
CYCS	ENSG00000172115
CYCSP27	ENSG00000255444
CYCSP33	ENSG00000233545
CYCSP53	ENSG00000234333
CYCTP	ENSG00000249909
CYFIP1	ENSG00000273749
CYFIP2	ENSG00000055163
CYGB	ENSG00000161544
CYLC2	ENSG00000155833
CYLD	ENSG00000083799
CYMP	ENSG00000240194
CYMP-AS1	ENSG00000235407
CYP1A1	ENSG00000140465
CYP1A2	ENSG00000140505
CYP1B1	ENSG00000138061
CYP1B1-AS1	ENSG00000232973
CYP1D1P	ENSG00000228024
CYP2A7	ENSG00000198077
CYP2A7P2	ENSG00000198251
CYP2AB1P	ENSG00000233441
CYP2AC1P	ENSG00000216998
CYP2B6	ENSG00000197408
CYP2B7P	ENSG00000256612
CYP2C8	ENSG00000138115
CYP2C9	ENSG00000138109
CYP2C18	ENSG00000108242
CYP2C19	ENSG00000165841
CYP2C23P	ENSG00000283232
CYP2C58P	ENSG00000235199
CYP2C59P	ENSG00000228460
CYP2C60P	ENSG00000260863
CYP2D8P	ENSG00000226450
CYP2E1	ENSG00000130649
CYP2G1P	ENSG00000130612
CYP2G2P	ENSG00000268101
CYP2J2	ENSG00000134716
CYP2R1	ENSG00000186104
CYP2S1	ENSG00000167600
CYP2U1	ENSG00000155016
CYP3A4	ENSG00000160868
CYP3A5	ENSG00000106258
CYP3A7	ENSG00000160870
CYP3A7-CYP3A51P	ENSG00000282301
CYP3A43	ENSG00000021461
CYP3A51P	ENSG00000282277
CYP4A11	ENSG00000187048
CYP4A22	ENSG00000162365
CYP4A22-AS1	ENSG00000225506
CYP4B1	ENSG00000142973
CYP4F2	ENSG00000186115
CYP4F3	ENSG00000186529
CYP4F8	ENSG00000186526
CYP4F9P	ENSG00000267392
CYP4F10P	ENSG00000267241
CYP4F11	ENSG00000171903
CYP4F12	ENSG00000186204
CYP4F22	ENSG00000171954
CYP4F23P	ENSG00000269516
CYP4F24P	ENSG00000267594
CYP4V2	ENSG00000145476
CYP4X1	ENSG00000186377
CYP4Z1	ENSG00000186160
CYP4Z2P	ENSG00000154198
CYP7A1	ENSG00000167910
CYP7B1	ENSG00000172817
CYP8B1	ENSG00000180432
CYP11A1	ENSG00000140459
CYP11B1	ENSG00000160882
CYP11B2	ENSG00000179142
CYP17A1	ENSG00000148795
CYP19A1	ENSG00000137869
CYP20A1	ENSG00000119004
CYP21A1P	ENSG00000204338
CYP21A2	ENSG00000231852
CYP24A1	ENSG00000019186
CYP26A1	ENSG00000095596
CYP26B1	ENSG00000003137
CYP26C1	ENSG00000187553
CYP27A1	ENSG00000135929
CYP27B1	ENSG00000111012
CYP27C1	ENSG00000186684
CYP39A1	ENSG00000146233
CYP46A1	ENSG00000036530
CYP51A1	ENSG00000001630
CYP51A1-AS1	ENSG00000188693
CYP51A1P1	ENSG00000241095
CYP51A1P3	ENSG00000215223
CYREN	ENSG00000122783
CYS1	ENSG00000205795
CYSLTR2	ENSG00000152207
CYSTM1	ENSG00000120306
CYTH1	ENSG00000108669
CYTH3	ENSG00000008256
CYTH4	ENSG00000100055
CYTIP	ENSG00000115165
CYYR1	ENSG00000166265
CYYR1-AS1	ENSG00000197934
CZIB	ENSG00000162384
DAAM1	ENSG00000100592
DAAM2	ENSG00000146122
DAB1	ENSG00000173406
DAB1-AS1	ENSG00000226759
DAB2	ENSG00000153071
DAB2IP	ENSG00000136848
DACH1	ENSG00000276644
DACT1	ENSG00000165617
DACT2	ENSG00000164488
DACT3	ENSG00000197380
DACT3-AS1	ENSG00000245598
DAD1	ENSG00000129562
DAG1	ENSG00000173402
DAGLA	ENSG00000134780
DAGLB	ENSG00000164535
DALRD3	ENSG00000178149
DANCR	ENSG00000226950
DAO	ENSG00000110887
DAOA	ENSG00000182346
DAOA-AS1	ENSG00000232307
DAP	ENSG00000112977
DAP3	ENSG00000132676
DAP3P2	ENSG00000228507
DAPK1	ENSG00000196730
DAPK1-IT1	ENSG00000236709
DAPK2	ENSG00000035664
DAPL1	ENSG00000163331
DAPP1	ENSG00000070190
DARS	ENSG00000115866
DARS-AS1	ENSG00000231890
DARS2	ENSG00000117593
DAW1	ENSG00000123977
DAXX	ENSG00000204209
DAZAP2	ENSG00000183283
DAZAP2P1	ENSG00000223825
DAZL	ENSG00000092345
DBF4	ENSG00000006634
DBF4B	ENSG00000161692
DBF4P1	ENSG00000235489
DBI	ENSG00000155368
DBIL5P2	ENSG00000242412
DBN1	ENSG00000113758
DBNDD2	ENSG00000244274
DBNL	ENSG00000136279
DBR1	ENSG00000138231
DBT	ENSG00000137992
DBX2	ENSG00000185610
DCAF1	ENSG00000145041
DCAF4	ENSG00000119599
DCAF4L1	ENSG00000182308
DCAF5	ENSG00000139990
DCAF6	ENSG00000143164
DCAF7	ENSG00000136485
DCAF8	ENSG00000132716
DCAF10	ENSG00000122741
DCAF11	ENSG00000100897
DCAF12	ENSG00000198876
DCAF13	ENSG00000164934
DCAF13P1	ENSG00000242562
DCAF13P3	ENSG00000259378
DCAF16	ENSG00000163257
DCAF17	ENSG00000115827
DCAKD	ENSG00000172992
DCANP1	ENSG00000251380
DCBLD1	ENSG00000164465
DCBLD2	ENSG00000057019
DCC	ENSG00000187323
DCD	ENSG00000161634
DCDC1	ENSG00000170959
DCDC2	ENSG00000146038
DCDC2C	ENSG00000214866
DCHS1	ENSG00000166341
DCHS2	ENSG00000197410
DCK	ENSG00000156136
DCLK1	ENSG00000133083
DCLK2	ENSG00000170390
DCLK3	ENSG00000163673
DCLRE1A	ENSG00000198924
DCLRE1B	ENSG00000118655
DCLRE1C	ENSG00000152457
DCN	ENSG00000011465
DCP1A	ENSG00000272886
DCP1B	ENSG00000151065
DCP2	ENSG00000172795
DCPS	ENSG00000110063
DCST1	ENSG00000163357
DCSTAMP	ENSG00000164935
DCT	ENSG00000080166
DCTD	ENSG00000129187
DCTN1	ENSG00000204843
DCTN1-AS1	ENSG00000237737
DCTN2	ENSG00000175203
DCTN3	ENSG00000137100
DCTN4	ENSG00000132912
DCTN5	ENSG00000166847
DCTN6	ENSG00000104671
DCUN1D1	ENSG00000043093
DCUN1D2	ENSG00000150401
DCUN1D2-AS	ENSG00000233613
DCUN1D3	ENSG00000188215
DCUN1D4	ENSG00000109184
DCUN1D5	ENSG00000137692
DDA1	ENSG00000130311
DDAH1	ENSG00000153904
DDAH2	ENSG00000213722
DDB1	ENSG00000167986
DDB2	ENSG00000134574
DDC	ENSG00000132437
DDC-AS1	ENSG00000226122
DDHD1	ENSG00000100523
DDHD2	ENSG00000085788
DDI1	ENSG00000170967
DDI2	ENSG00000197312
DDIAS	ENSG00000165490
DDIT3	ENSG00000175197
DDIT4	ENSG00000168209
DDIT4-AS1	ENSG00000269926
DDIT4L	ENSG00000145358
DDN	ENSG00000181418
DDN-AS1	ENSG00000257913
DDO	ENSG00000203797
DDOST	ENSG00000244038
DDR1	ENSG00000204580
DDR1-DT	ENSG00000237775
DDR2	ENSG00000162733
DDRGK1	ENSG00000198171
DDX1	ENSG00000079785
DDX3P3	ENSG00000251571
DDX4	ENSG00000152670
DDX6	ENSG00000110367
DDX6P1	ENSG00000230056
DDX6P2	ENSG00000277914
DDX10	ENSG00000178105
DDX11	ENSG00000013573
DDX11-AS1	ENSG00000245614
DDX17	ENSG00000100201
DDX18	ENSG00000088205
DDX18P3	ENSG00000217414
DDX18P4	ENSG00000251553
DDX18P6	ENSG00000220585
DDX19A	ENSG00000168872
DDX19B	ENSG00000157349
DDX20	ENSG00000064703
DDX21	ENSG00000165732
DDX23	ENSG00000174243
DDX24	ENSG00000089737
DDX25	ENSG00000109832
DDX27	ENSG00000124228
DDX31	ENSG00000125485
DDX39AP1	ENSG00000225777
DDX39B	ENSG00000198563
DDX39B-AS1	ENSG00000234006
DDX39BP2	ENSG00000238024
DDX42	ENSG00000198231
DDX43	ENSG00000080007
DDX43P1	ENSG00000248295
DDX46	ENSG00000145833
DDX47	ENSG00000213782
DDX50	ENSG00000107625
DDX50P1	ENSG00000229816
DDX50P2	ENSG00000240048
DDX52	ENSG00000278053
DDX54	ENSG00000123064
DDX55	ENSG00000111364
DDX56	ENSG00000136271
DDX58	ENSG00000107201
DDX59	ENSG00000118197
DDX60	ENSG00000137628
DDX60L	ENSG00000181381
DEAF1	ENSG00000177030
DEC1	ENSG00000173077
DECR1	ENSG00000104325
DEDD	ENSG00000158796
DEF6	ENSG00000023892
DEFA4	ENSG00000164821
DEFA5	ENSG00000164816
DEFA7P	ENSG00000206042
DEFA8P	ENSG00000223629
DEFA9P	ENSG00000233238
DEFB1	ENSG00000164825
DEFB110	ENSG00000203970
DEFB112	ENSG00000180872
DEFB114	ENSG00000177684
DEFB115	ENSG00000215547
DEFB116	ENSG00000215545
DEFB118	ENSG00000131068
DEFB119	ENSG00000180483
DEFB122	ENSG00000204547
DEFB123	ENSG00000180424
DEFB124	ENSG00000180383
DEFB127	ENSG00000088782
DEFB128	ENSG00000185982
DEFB129	ENSG00000125903
DEFB130C	ENSG00000255157
DEFB132	ENSG00000186458
DEFB133	ENSG00000214643
DEFB136	ENSG00000205884
DEGS1	ENSG00000143753
DEGS2	ENSG00000168350
DEK	ENSG00000124795
DELE1	ENSG00000081791
DENND1A	ENSG00000119522
DENND1B	ENSG00000213047
DENND2A	ENSG00000146966
DENND2C	ENSG00000175984
DENND2D	ENSG00000162777
DENND3	ENSG00000105339
DENND4A	ENSG00000174485
DENND4B	ENSG00000198837
DENND4C	ENSG00000137145
DENND5A	ENSG00000184014
DENND5B	ENSG00000170456
DENND5B-AS1	ENSG00000255867
DENND6A	ENSG00000174839
DENND6A-AS1	ENSG00000239801
DENND6A-DT	ENSG00000241933
DENR	ENSG00000139726
DEPDC1	ENSG00000024526
DEPDC1-AS1	ENSG00000234264
DEPDC1B	ENSG00000035499
DEPDC4	ENSG00000166153
DEPDC5	ENSG00000100150
DEPDC7	ENSG00000121690
DEPP1	ENSG00000165507
DEPTOR	ENSG00000155792
DERA	ENSG00000023697
DERL1	ENSG00000136986
DERL2	ENSG00000072849
DERL3	ENSG00000099958
DES	ENSG00000175084
DESI1	ENSG00000100418
DESI2	ENSG00000121644
DET1	ENSG00000140543
DEUP1	ENSG00000165325
DEXI	ENSG00000182108
DFFA	ENSG00000160049
DFFB	ENSG00000169598
DGAT2	ENSG00000062282
DGCR2	ENSG00000070413
DGCR8	ENSG00000128191
DGCR9	ENSG00000273032
DGKA	ENSG00000065357
DGKB	ENSG00000136267
DGKD	ENSG00000077044
DGKE	ENSG00000153933
DGKG	ENSG00000058866
DGKH	ENSG00000102780
DGKI	ENSG00000157680
DGKZ	ENSG00000149091
DGKZP1	ENSG00000179611
DGLUCY	ENSG00000133943
DGUOK	ENSG00000114956
DGUOK-AS1	ENSG00000237883
DHCR7	ENSG00000172893
DHCR24	ENSG00000116133
DHCR24-DT	ENSG00000233203
DHDDS	ENSG00000117682
DHFR	ENSG00000228716
DHFR2	ENSG00000178700
DHFRP2	ENSG00000228432
DHFRP3	ENSG00000168129
DHH	ENSG00000139549
DHODH	ENSG00000102967
DHRS1	ENSG00000157379
DHRS2	ENSG00000100867
DHRS3	ENSG00000162496
DHRS4	ENSG00000157326
DHRS4-AS1	ENSG00000215256
DHRS7	ENSG00000100612
DHRS7B	ENSG00000109016
DHRS7C	ENSG00000184544
DHRS9	ENSG00000073737
DHRS11	ENSG00000278535
DHRS12	ENSG00000102796
DHRS13	ENSG00000167536
DHTKD1	ENSG00000181192
DHX8	ENSG00000067596
DHX9	ENSG00000135829
DHX9P1	ENSG00000228002
DHX15	ENSG00000109606
DHX16	ENSG00000204560
DHX29	ENSG00000067248
DHX30	ENSG00000132153
DHX32	ENSG00000089876
DHX33	ENSG00000005100
DHX34	ENSG00000134815
DHX35	ENSG00000101452
DHX36	ENSG00000174953
DHX38	ENSG00000140829
DHX40	ENSG00000108406
DHX40P1	ENSG00000266992
DHX57	ENSG00000163214
DHX58	ENSG00000108771
DIABLO	ENSG00000184047
DIAPH1	ENSG00000131504
DIAPH3	ENSG00000139734
DIAPH3-AS1	ENSG00000227528
DIAPH3-AS2	ENSG00000223815
DICER1	ENSG00000100697
DICER1-AS1	ENSG00000235706
DIDO1	ENSG00000101191
DIMT1	ENSG00000086189
DIO1	ENSG00000211452
DIO2	ENSG00000211448
DIO2-AS1	ENSG00000258766
DIP2A	ENSG00000160305
DIP2A-IT1	ENSG00000223692
DIP2B	ENSG00000066084
DIP2C	ENSG00000151240
DIPK1A	ENSG00000154511
DIPK1C	ENSG00000187773
DIPK2A	ENSG00000181744
DIRAS2	ENSG00000165023
DIRAS3	ENSG00000162595
DIRC1	ENSG00000174325
DIRC3	ENSG00000231672
DIRC3-AS1	ENSG00000233143
DIS3	ENSG00000083520
DIS3L	ENSG00000166938
DIS3L2	ENSG00000144535
DISC1	ENSG00000162946
DISC1-IT1	ENSG00000226758
DISC1FP1	ENSG00000261645
DISP1	ENSG00000154309
DISP2	ENSG00000140323
DISP3	ENSG00000204624
DIXDC1	ENSG00000150764
DKK1	ENSG00000107984
DKK2	ENSG00000155011
DKK3	ENSG00000050165
DKK4	ENSG00000104371
DKKL1	ENSG00000104901
DLAT	ENSG00000150768
DLC1	ENSG00000164741
DLD	ENSG00000091140
DLEC1	ENSG00000008226
DLEC1P1	ENSG00000230123
DLEU1	ENSG00000176124
DLEU1-AS1	ENSG00000229323
DLEU2	ENSG00000231607
DLEU2L	ENSG00000116652
DLEU7	ENSG00000186047
DLEU7-AS1	ENSG00000237152
DLG1	ENSG00000075711
DLG2	ENSG00000150672
DLG5	ENSG00000151208
DLG5-AS1	ENSG00000233871
DLGAP1	ENSG00000170579
DLGAP1-AS1	ENSG00000177337
DLGAP1-AS2	ENSG00000262001
DLGAP1-AS3	ENSG00000263724
DLGAP1-AS4	ENSG00000263878
DLGAP1-AS5	ENSG00000261520
DLGAP2	ENSG00000198010
DLGAP2-AS1	ENSG00000253267
DLGAP4	ENSG00000080845
DLGAP4-AS1	ENSG00000232907
DLGAP5	ENSG00000126787
DLK2	ENSG00000171462
DLL1	ENSG00000198719
DLL3	ENSG00000090932
DLST	ENSG00000119689
DLSTP1	ENSG00000181227
DLX3	ENSG00000064195
DLX4	ENSG00000108813
DLX6-AS1	ENSG00000231764
DMAC1	ENSG00000137038
DMAC2	ENSG00000105341
DMAC2L	ENSG00000125375
DMAP1	ENSG00000178028
DMBT1P1	ENSG00000176584
DMBX1	ENSG00000197587
DMC1	ENSG00000100206
DMGDH	ENSG00000132837
DMKN	ENSG00000161249
DMP1	ENSG00000152592
DMRT1	ENSG00000137090
DMRT2	ENSG00000173253
DMRT3	ENSG00000064218
DMRTA1	ENSG00000176399
DMRTB1	ENSG00000143006
DMRTC2	ENSG00000142025
DMTF1	ENSG00000135164
DMTN	ENSG00000158856
DMXL1	ENSG00000172869
DMXL2	ENSG00000104093
DNA2	ENSG00000138346
DNAAF1	ENSG00000154099
DNAAF2	ENSG00000165506
DNAAF3	ENSG00000167646
DNAAF4	ENSG00000256061
DNAAF4-CCPG1	ENSG00000261771
DNAH1	ENSG00000114841
DNAH2	ENSG00000183914
DNAH3	ENSG00000158486
DNAH5	ENSG00000039139
DNAH6	ENSG00000115423
DNAH7	ENSG00000118997
DNAH8	ENSG00000124721
DNAH9	ENSG00000007174
DNAH10	ENSG00000197653
DNAH10OS	ENSG00000250091
DNAH11	ENSG00000105877
DNAH12	ENSG00000174844
DNAH14	ENSG00000185842
DNAH17	ENSG00000187775
DNAH17-AS1	ENSG00000267432
DNAI1	ENSG00000122735
DNAI2	ENSG00000171595
DNAJA1	ENSG00000086061
DNAJA1P2	ENSG00000236917
DNAJA1P4	ENSG00000218089
DNAJA2	ENSG00000069345
DNAJA3	ENSG00000103423
DNAJA4	ENSG00000140403
DNAJB1	ENSG00000132002
DNAJB2	ENSG00000135924
DNAJB4	ENSG00000162616
DNAJB5	ENSG00000137094
DNAJB5-DT	ENSG00000281491
DNAJB6	ENSG00000105993
DNAJB7	ENSG00000172404
DNAJB8	ENSG00000179407
DNAJB8-AS1	ENSG00000242049
DNAJB9	ENSG00000128590
DNAJB11	ENSG00000090520
DNAJB12	ENSG00000148719
DNAJB13	ENSG00000187726
DNAJB14	ENSG00000164031
DNAJC1	ENSG00000136770
DNAJC2	ENSG00000105821
DNAJC3	ENSG00000102580
DNAJC3-DT	ENSG00000247400
DNAJC4	ENSG00000110011
DNAJC5	ENSG00000101152
DNAJC5B	ENSG00000147570
DNAJC5G	ENSG00000163793
DNAJC6	ENSG00000116675
DNAJC7	ENSG00000168259
DNAJC8	ENSG00000126698
DNAJC9	ENSG00000213551
DNAJC9-AS1	ENSG00000236756
DNAJC10	ENSG00000077232
DNAJC11	ENSG00000007923
DNAJC12	ENSG00000108176
DNAJC13	ENSG00000138246
DNAJC15	ENSG00000120675
DNAJC16	ENSG00000116138
DNAJC17	ENSG00000104129
DNAJC18	ENSG00000170464
DNAJC19P8	ENSG00000232793
DNAJC21	ENSG00000168724
DNAJC22	ENSG00000178401
DNAJC24	ENSG00000170946
DNAJC25	ENSG00000059769
DNAJC25-GNG10	ENSG00000244115
DNAJC27	ENSG00000115137
DNAJC27-AS1	ENSG00000224165
DNAL1	ENSG00000119661
DNAL4	ENSG00000100246
DNALI1	ENSG00000163879
DNASE1	ENSG00000213918
DNASE1L3	ENSG00000163687
DNASE2	ENSG00000105612
DNASE2B	ENSG00000137976
DNER	ENSG00000187957
DNHD1	ENSG00000179532
DNM1	ENSG00000106976
DNM1L	ENSG00000087470
DNM1P17	ENSG00000250833
DNM1P46	ENSG00000182397
DNM1P47	ENSG00000259660
DNM2	ENSG00000079805
DNM3	ENSG00000197959
DNM3-IT1	ENSG00000233540
DNMBP	ENSG00000107554
DNMBP-AS1	ENSG00000227695
DNMT1	ENSG00000130816
DNMT3A	ENSG00000119772
DNMT3B	ENSG00000088305
DNPEP	ENSG00000123992
DNTT	ENSG00000107447
DNTTIP1	ENSG00000101457
DNTTIP2	ENSG00000067334
DOC2A	ENSG00000149927
DOC2B	ENSG00000272636
DOCK1	ENSG00000150760
DOCK2	ENSG00000134516
DOCK3	ENSG00000088538
DOCK4	ENSG00000128512
DOCK4-AS1	ENSG00000225572
DOCK5	ENSG00000147459
DOCK7	ENSG00000116641
DOCK8	ENSG00000107099
DOCK9	ENSG00000088387
DOCK9-AS1	ENSG00000229918
DOCK9-DT	ENSG00000260992
DOCK10	ENSG00000135905
DOCK11P1	ENSG00000259000
DOHH	ENSG00000129932
DOK1	ENSG00000115325
DOK2	ENSG00000147443
DOK4	ENSG00000125170
DOK5	ENSG00000101134
DOK6	ENSG00000206052
DOK7	ENSG00000175920
DONSON	ENSG00000159147
DOP1A	ENSG00000083097
DOP1B	ENSG00000142197
DPAGT1	ENSG00000172269
DPCD	ENSG00000166171
DPEP2	ENSG00000167261
DPEP3	ENSG00000141096
DPF2	ENSG00000133884
DPF3	ENSG00000205683
DPH2	ENSG00000132768
DPH3	ENSG00000154813
DPH5	ENSG00000117543
DPH6	ENSG00000134146
DPH6-DT	ENSG00000248079
DPH7	ENSG00000148399
DPM1	ENSG00000000419
DPP3	ENSG00000254986
DPP3P2	ENSG00000221844
DPP4	ENSG00000197635
DPP6	ENSG00000130226
DPP8	ENSG00000074603
DPP10	ENSG00000175497
DPP10-AS1	ENSG00000235026
DPPA2	ENSG00000163530
DPPA2P2	ENSG00000224129
DPPA2P3	ENSG00000224403
DPPA4	ENSG00000121570
DPPA5P4	ENSG00000119660
DPRXP2	ENSG00000271304
DPT	ENSG00000143196
DPY19L1	ENSG00000173852
DPY19L1P1	ENSG00000229358
DPY19L1P2	ENSG00000231952
DPY19L2P1	ENSG00000189212
DPY19L2P2	ENSG00000170629
DPY19L2P3	ENSG00000227855
DPY19L3	ENSG00000178904
DPY19L4	ENSG00000156162
DPY19L4P1	ENSG00000229663
DPY30	ENSG00000162961
DPYD	ENSG00000188641
DPYD-AS1	ENSG00000232878
DPYD-IT1	ENSG00000232542
DPYS	ENSG00000147647
DPYSL2	ENSG00000092964
DPYSL3	ENSG00000113657
DPYSL5	ENSG00000157851
DQX1	ENSG00000144045
DR1	ENSG00000117505
DRAIC	ENSG00000245750
DRAM1	ENSG00000136048
DRAM2	ENSG00000156171
DRAP1	ENSG00000175550
DRAXIN	ENSG00000162490
DRC1	ENSG00000157856
DRC3	ENSG00000171962
DRC7	ENSG00000159625
DRD1	ENSG00000184845
DRD2	ENSG00000149295
DRD3	ENSG00000151577
DRG1	ENSG00000185721
DRG2	ENSG00000108591
DRGX	ENSG00000165606
DRICH1	ENSG00000189269
DROSHA	ENSG00000113360
DSC1	ENSG00000134765
DSC3	ENSG00000134762
DSCAM	ENSG00000171587
DSCAM-AS1	ENSG00000235123
DSCAM-IT1	ENSG00000233756
DSCAML1	ENSG00000177103
DSCAS	ENSG00000265888
DSCC1	ENSG00000136982
DSCR4	ENSG00000184029
DSCR4-IT1	ENSG00000223608
DSCR8	ENSG00000198054
DSCR9	ENSG00000230366
DSE	ENSG00000111817
DSEL	ENSG00000171451
DSG1	ENSG00000134760
DSG1-AS1	ENSG00000266729
DSG2	ENSG00000046604
DSG2-AS1	ENSG00000264859
DSG3	ENSG00000134757
DSG4	ENSG00000175065
DSN1	ENSG00000149636
DSP	ENSG00000096696
DSPP	ENSG00000152591
DST	ENSG00000151914
DSTN	ENSG00000125868
DSTYK	ENSG00000133059
DTD1	ENSG00000125821
DTD2	ENSG00000129480
DTHD1	ENSG00000197057
DTL	ENSG00000143476
DTNA	ENSG00000134769
DTNB	ENSG00000138101
DTNBP1	ENSG00000047579
DTWD1	ENSG00000104047
DTWD2	ENSG00000169570
DTX1	ENSG00000135144
DTX3	ENSG00000178498
DTX3L	ENSG00000163840
DTX4	ENSG00000110042
DUBR	ENSG00000243701
DUOX1	ENSG00000137857
DUOX2	ENSG00000140279
DUOXA1	ENSG00000140254
DUOXA2	ENSG00000140274
DUPD1	ENSG00000188716
DUS2	ENSG00000167264
DUS4L	ENSG00000105865
DUSP2	ENSG00000158050
DUSP3	ENSG00000108861
DUSP4	ENSG00000120875
DUSP5P1	ENSG00000183929
DUSP6	ENSG00000139318
DUSP7	ENSG00000164086
DUSP8	ENSG00000184545
DUSP10	ENSG00000143507
DUSP11	ENSG00000144048
DUSP12	ENSG00000081721
DUSP13	ENSG00000079393
DUSP14	ENSG00000276023
DUSP15	ENSG00000149599
DUSP16	ENSG00000111266
DUSP19	ENSG00000162999
DUSP26	ENSG00000133878
DUSP27	ENSG00000198842
DUT	ENSG00000128951
DUTP1	ENSG00000229048
DUTP2	ENSG00000254388
DUTP5	ENSG00000216439
DUTP6	ENSG00000225171
DUTP7	ENSG00000250473
DUTP8	ENSG00000214904
DUX4L51	ENSG00000250482
DUX4L52	ENSG00000258336
DUXAP5	ENSG00000255377
DUXB	ENSG00000282757
DVL3	ENSG00000161202
DXO	ENSG00000204348
DYDC1	ENSG00000170788
DYDC2	ENSG00000133665
DYM	ENSG00000141627
DYNAP	ENSG00000178690
DYNC1H1	ENSG00000197102
DYNC1I1	ENSG00000158560
DYNC1I2	ENSG00000077380
DYNC1LI1	ENSG00000144635
DYNC1LI2	ENSG00000135720
DYNC2H1	ENSG00000187240
DYNC2LI1	ENSG00000138036
DYNLL1	ENSG00000088986
DYNLL2	ENSG00000264364
DYNLRB1	ENSG00000125971
DYNLRB2	ENSG00000168589
DYNLT1	ENSG00000146425
DYNLT3P1	ENSG00000232241
DYRK1A	ENSG00000157540
DYRK1B	ENSG00000105204
DYRK2	ENSG00000127334
DYRK3	ENSG00000143479
DYRK4	ENSG00000010219
DYSF	ENSG00000135636
DYTN	ENSG00000232125
DZANK1	ENSG00000089091
DZIP1	ENSG00000134874
DZIP1L	ENSG00000158163
DZIP3	ENSG00000198919
E2F1	ENSG00000101412
E2F2	ENSG00000007968
E2F3	ENSG00000112242
E2F3-IT1	ENSG00000224707
E2F3P1	ENSG00000267046
E2F4	ENSG00000205250
E2F5	ENSG00000133740
E2F6	ENSG00000169016
E2F7	ENSG00000165891
E2F8	ENSG00000129173
EAF1	ENSG00000144597
EAF1-AS1	ENSG00000249786
EAF2	ENSG00000145088
EAPP	ENSG00000129518
EARS2	ENSG00000103356
EBAG9	ENSG00000147654
